11 7.7 0.102469
12 7.985 0.536667
13 8.24925 0.561254
14 8.26246 0.570889
15 8.26312 0.566975
16 8.41316 0.573637
17 8.87066 0.593236
18 8.94353 0.611833
19 9.69718 0.639736
20 9.83486 0.673589
21 10.2917 0.693541
22 9.51459 0.341128
23 1.47573 0.24267
24 1.12379 0.0751319
25 1.35619 0.0551138
26 1.06781 0.0837308
27 1.30339 0.0505832
28 1.21517 0.0364945
29 1.21076 0.0282277
30 1.16054 0.0483985
31 9.85 0.203408
32 9.8425 0.491162
33 10.2921 0.601159
34 10.5146 0.622774
35 11.0257 0.698811
36 11.5013 0.759263
37 11.7251 0.739159
38 12.1863 0.827791
39 12.3093 0.803716
40 12.2655 0.851224
41 12.3133 0.806743
42 12.7157 0.871439
43 12.6358 0.867843
44 13.0318 0.889593
45 13.4516 0.912284
46 3.22258 0.305367
47 2.16113 0.183095
48 2.10806 0.14898
49 2.1054 0.147092
50 2.10527 0.146997
51 13.25 0.446514
52 13.7125 0.8421
53 14.9856 0.971312
54 14.4993 0.915946
55 15.125 0.968621
56 15.7062 1.07555
57 15.8353 1.09789
58 15.8418 1.10253
59 15.8421 1.09822
60 7.4421 1.17824
61 2.62211 0.285082
62 2.53111 0.142565
63 2.42656 0.139314
64 2.17133 0.152424
65 2.20857 0.137435
66 2.21043 0.138923
67 2.26052 0.134156
68 2.21303 0.140976
69 2.31065 0.130213
70 2.21553 0.142931
71 16.25 0.59108
72 16.5125 0.999066
73 17.1756 1.07592
74 17.1588 1.11184
75 18.1079 1.21547
76 18.3054 1.26071
77 17.0153 0.707793
78 3.85076 0.539832
79 3.19254 0.244162
80 3.15963 0.221725
81 3.15798 0.22055
82 3.1579 0.220491
83 3.1579 0.220488
84 3.15789 0.220488
85 3.15789 0.220488
86 3.15789 0.220488
87 3.15789 0.220488
88 3.15789 0.220488
89 3.15789 0.220488
90 3.15789 0.220488
91 18.2 0.665582
92 19.16 1.17379
93 19.958 1.28495
94 20.5979 1.40665
95 20.9299 1.44673
96 20.1965 1.1715
97 4.05982 0.597167
98 3.30299 0.245942
99 3.16515 0.225629
100 3.20826 0.217131
101 3.26041 0.215672
102 3.16302 0.224132
103 3.15815 0.220671
104 3.55791 0.19477
105 4.0279 0.252383
106 3.65139 0.243175
107 3.38257 0.22823
108 3.26913 0.222171
109 3.36346 0.21364
110 3.46817 0.215432
111 22 1.2227
112 21.85 1.38695
113 21.6925 1.39937
114 22.1846 1.37764
115 16.5592 1.54502
116 4.07796 0.542207
117 3.6539 0.245048
118 3.48269 0.226844
119 3.42413 0.22076
120 3.57121 0.218348
121 3.57856 0.224287
122 3.67893 0.227433
123 4.08395 0.262547
124 5.3042 0.135183
125 4.06521 0.310317
126 5.25326 0.319902
127 5.31266 0.365677
128 5.26563 0.369249
129 5.36328 0.36502
130 5.61816 0.361508
