11 3.08e-06 1.24813e-06
12 1.7004e-06 3.7659e-08
13 1.9185e-06 6.28232e-08
14 1.48959e-06 3.32501e-08
15 2.15745e-06 1.06898e-07
16 1.49579e-06 3.29864e-08
17 1.51248e-06 6.27458e-08
18 1.50756e-06 4.34313e-08
19 1.52254e-06 3.78734e-08
20 1.50261e-06 3.37013e-08
21 1.56251e-06 4.02214e-08
22 1.55781e-06 3.34081e-08
23 1.57779e-06 3.32101e-08
24 1.58789e-06 6.628e-08
25 1.53794e-06 3.42595e-08
26 1.76769e-06 3.57263e-08
27 1.78884e-06 2.64629e-08
28 1.73894e-06 2.9671e-08
29 1.88869e-06 5.58047e-08
30 2.02944e-06 2.01692e-08
31 2.17015e-06 5.65889e-08
32 1.92085e-06 1.87527e-08
33 1.9196e-06 1.50199e-08
34 1.9696e-06 1.59191e-08
35 1.99485e-06 1.50966e-08
36 2.01497e-06 2.39665e-08
37 2.06507e-06 1.73876e-08
38 2.05533e-06 1.42544e-08
39 2.13028e-06 1.75957e-08
40 2.18565e-06 2.21278e-08
41 2.16093e-06 3.16535e-08
42 3.1558e-06 1.86761e-07
43 2.36578e-06 4.70685e-08
44 2.52683e-06 4.18411e-08
45 2.43763e-06 3.82714e-08
46 2.33219e-06 2.83636e-08
47 2.58666e-06 3.11597e-08
48 2.50793e-06 4.5015e-08
49 2.46754e-06 3.28822e-08
50 2.50234e-06 3.86203e-08
51 2.38751e-06 3.03964e-08
52 2.67694e-06 5.95401e-08
53 2.78838e-06 2.23507e-08
54 2.83394e-06 3.59703e-08
55 2.82417e-06 1.92439e-08
56 2.84912e-06 3.22111e-08
57 2.89425e-06 1.63313e-08
58 2.88947e-06 1.13921e-08
59 2.92445e-06 1.96987e-08
60 2.92462e-06 3.05438e-08
61 5.505e-06 1.35028e-06
62 4.02252e-06 2.71793e-07
63 2.93511e-06 7.93761e-08
64 5.80468e-06 1.96165e-06
65 3.52402e-06 7.43727e-08
66 3.80762e-06 6.48856e-08
67 3.19404e-06 1.07519e-08
68 3.21097e-06 2.17567e-08
69 3.25105e-06 1.94477e-08
70 5.63126e-06 4.30081e-07
71 3.31816e-06 5.70017e-08
72 3.40159e-06 2.77651e-08
73 3.24201e-06 1.79422e-08
74 3.32621e-06 3.36398e-08
75 3.28163e-06 2.07241e-08
76 3.15641e-06 9.24326e-09
77 3.41078e-06 2.56482e-08
78 3.73205e-06 3.97978e-08
79 3.66866e-06 3.00776e-08
80 3.62334e-06 2.30633e-08
81 3.72812e-06 8.09675e-08
82 4.93364e-06 4.53399e-07
83 4.49967e-06 1.70273e-08
84 4.4675e-06 1.52412e-08
85 4.47734e-06 1.55642e-08
86 4.52739e-06 2.42662e-08
87 2.45676e-05 1.99722e-05
88 4.73784e-06 6.6412e-08
89 4.48369e-06 1.3515e-08
90 2.47224e-05 1.99814e-05
91 4.84361e-06 6.55964e-08
92 4.47442e-05 2.81656e-05
93 2.48587e-05 1.99705e-05
94 2.48443e-05 1.99706e-05
95 2.49092e-05 2.00004e-05
96 6.49545e-05 3.44242e-05
97 5.00477e-06 1.20991e-07
98 2.482e-05 1.99709e-05
99 2.52391e-05 1.99837e-05
100 5.0412e-06 7.47881e-08
101 5.11521e-06 3.03865e-08
102 5.10058e-06 2.13162e-08
103 4.9355e-06 1.3998e-08
104 5.07968e-06 1.61053e-08
105 4.9804e-06 2.54331e-08
106 5.0149e-06 2.33711e-08
107 2.50551e-05 1.99697e-05
108 2.51603e-05 1.99841e-05
109 2.53208e-05 1.99733e-05
110 5.2316e-06 7.49893e-08
111 9.365e-06 3.26349e-06
112 2.54268e-05 1.99729e-05
113 5.19713e-06 7.71428e-08
114 5.27099e-06 1.97851e-08
115 6.48635e-06 1.88112e-07
116 6.31743e-06 3.71181e-07
117 5.24659e-06 6.45104e-09
118 2.53312e-05 1.99733e-05
119 2.55267e-05 2.00073e-05
120 2.59226e-05 2.00557e-05
121 5.60461e-06 7.12983e-08
122 5.47302e-06 1.02515e-08
123 5.47237e-06 3.6621e-08
124 5.50736e-06 1.43238e-08
125 5.45754e-06 1.6539e-08
126 5.87229e-06 3.21179e-07
127 2.56394e-05 1.99718e-05
128 5.0132e-06 4.93529e-08
129 4.88507e-06 2.60893e-08
130 5.01443e-06 2.86759e-08
131 5.13007e-06 2.67058e-08
132 5.13565e-06 2.29025e-08
133 5.33068e-06 4.35241e-08
134 5.54665e-06 8.55458e-09
135 5.56773e-06 1.3158e-09
136 5.60784e-06 7.79278e-09
137 5.51304e-06 6.86075e-08
138 5.37757e-06 6.13104e-08
139 5.36189e-06 9.09714e-08
140 5.40181e-06 4.66613e-08
141 5.24701e-06 1.5985e-08
142 5.36124e-06 1.05259e-08
143 5.90181e-06 1.07557e-07
144 5.47451e-06 1.66206e-08
145 5.58237e-06 1.54731e-08
146 5.54791e-06 5.00337e-08
147 5.48274e-06 1.33103e-08
148 5.57241e-06 3.76301e-08
149 6.18786e-06 3.93931e-08
150 5.97094e-06 3.6202e-08
151 5.97485e-06 2.86259e-08
152 6.01487e-06 7.19822e-08
153 5.71507e-06 7.59251e-08
154 5.54358e-06 7.56231e-08
155 5.66272e-06 6.88704e-08
156 5.93331e-06 3.23427e-08
157 5.82467e-06 1.60843e-08
158 5.80412e-06 2.85349e-08
159 6.03902e-06 4.84887e-08
160 6.0052e-06 3.51688e-08
161 1.025e-05 3.9908e-06
162 6.16125e-06 5.00501e-08
163 6.39581e-06 6.88717e-08
164 2.6742e-05 1.99992e-05
165 7.59871e-06 3.00787e-07
166 7.07799e-06 2.88028e-07
167 6.41539e-06 3.14029e-08
168 6.44208e-06 2.83157e-08
169 6.69721e-06 5.01185e-08
170 2.65085e-05 1.99825e-05
171 6.53754e-06 8.52778e-08
172 6.56769e-06 2.99601e-08
173 2.76978e-05 1.99617e-05
174 6.68849e-06 8.84841e-08
175 2.65434e-05 1.99973e-05
176 6.67772e-06 8.59333e-08
177 6.62339e-06 2.82202e-08
178 2.66581e-05 1.99867e-05
179 2.67883e-05 1.99859e-05
180 7.04894e-06 6.90136e-08
181 6.83524e-06 2.55509e-08
182 6.74418e-06 3.41989e-08
183 6.83872e-06 3.76233e-08
184 7.91919e-06 9.72577e-07
185 6.9146e-06 3.85122e-08
186 7.46457e-06 3.60451e-08
187 6.97232e-06 3.06827e-08
188 2.69599e-05 1.99752e-05
189 6.9448e-06 9.05604e-08
190 2.69747e-05 1.99851e-05
191 7.22987e-06 7.92487e-08
192 7.05115e-06 3.26885e-08
193 2.70453e-05 1.99948e-05
194 7.32023e-06 7.03816e-08
195 7.0766e-06 4.05144e-08
196 2.81454e-05 2.00146e-05
197 7.21573e-06 9.25126e-08
198 7.18108e-06 3.55591e-08
199 2.71909e-05 1.9989e-05
200 7.36595e-06 8.90866e-08
201 7.24183e-06 3.07489e-08
202 7.39121e-06 3.04161e-08
203 7.15196e-06 4.50264e-08
204 2.72958e-05 1.99785e-05
205 7.38148e-06 9.08633e-08
206 2.73769e-05 1.99781e-05
207 7.71688e-06 7.93822e-08
208 7.43858e-06 2.76169e-08
209 7.38219e-06 3.25402e-08
210 4.74119e-05 2.81822e-05
211 1.758e-05 7.02586e-06
212 7.5729e-06 7.01361e-08
213 2.76229e-05 1.99769e-05
214 7.60811e-06 9.22877e-08
215 2.7588e-05 1.99771e-05
216 2.79829e-05 1.99749e-05
217 7.55491e-06 9.6222e-08
218 7.52777e-06 2.20669e-08
219 7.68764e-06 3.24198e-08
220 7.57844e-06 3.69273e-08
221 7.50789e-06 3.92712e-08
222 7.63254e-06 1.40252e-08
223 7.85316e-06 4.56708e-08
224 2.79093e-05 1.99704e-05
225 2.80645e-05 1.99745e-05
226 2.80403e-05 1.99746e-05
227 2.79152e-05 1.99802e-05
228 7.83958e-06 9.79528e-08
229 7.9292e-06 5.03895e-08
230 2.78596e-05 1.99857e-05
231 7.8993e-06 9.92198e-08
232 2.78445e-05 1.99757e-05
233 2.80742e-05 1.99844e-05
234 2.81304e-05 1.99791e-05
